Order_ID,Order_Date,Year,Month,Quarter,Region,State,Customer_Segment,Category,Product_Name,Quantity,Unit_Price,Unit_Cost,Discount,Sales,Cost,Profit,Profit_Margin
ORD-04096,2023-08-25,2023,8,Q3,South,Karnataka,Consumer,Books,Fiction Bestseller,5,22.0,7.18,0.0,110.0,35.9,74.1,67.36
ORD-04097,2024-04-19,2024,4,Q2,South,Karnataka,Consumer,Clothing,Denim Jeans,9,54.0,22.25,0.1,486.0,200.25,285.75,58.8
ORD-04098,2024-05-09,2024,5,Q2,East,Assam,Corporate,Sports,Dumbbells Set,1,120.0,57.53,0.0,120.0,57.53,62.47,52.06
ORD-04099,2024-06-09,2024,6,Q2,North,Himachal Pradesh,Consumer,Food & Beverages,Olive Oil Premium,10,19.8,7.81,0.1,198.0,78.1,119.9,60.56
ORD-04100,2024-08-10,2024,8,Q3,South,Kerala,Consumer,Clothing,Formal Suit,2,280.0,135.65,0.0,560.0,271.3,288.7,51.55
ORD-04101,2023-07-16,2023,7,Q3,North,Delhi,Corporate,Sports,Tennis Racket,4,85.0,36.42,0.0,340.0,145.68,194.32,57.15
ORD-04102,2023-09-28,2023,9,Q3,East,Jharkhand,Corporate,Electronics,"Laptop Pro 15""",3,1140.0,807.57,0.05,3420.0,2422.71,997.29,29.16
ORD-04103,2024-05-01,2024,5,Q2,North,Delhi,Consumer,Clothing,Denim Jeans,5,60.0,22.75,0.0,300.0,113.75,186.25,62.08
ORD-04104,2023-12-29,2023,12,Q4,West,Goa,Consumer,Beauty,Hair Care Kit,4,55.0,19.63,0.0,220.0,78.52,141.48,64.31
ORD-04105,2024-10-26,2024,10,Q4,South,Karnataka,Consumer,Books,Fiction Bestseller,2,19.8,6.73,0.1,39.6,13.46,26.14,66.01
ORD-04106,2023-01-28,2023,1,Q1,South,Tamil Nadu,Consumer,Furniture,Standing Desk,7,495.0,271.71,0.1,3465.0,1901.97,1563.03,45.11
ORD-04107,2023-02-03,2023,2,Q1,East,Odisha,Consumer,Beauty,Hair Care Kit,5,55.0,20.73,0.0,275.0,103.65,171.35,62.31
ORD-04108,2024-03-24,2024,3,Q1,South,Kerala,Corporate,Food & Beverages,Protein Powder,6,38.25,17.32,0.15,229.5,103.92,125.58,54.72
ORD-04109,2024-02-24,2024,2,Q1,North,Haryana,Corporate,Food & Beverages,Olive Oil Premium,5,22.0,7.71,0.0,110.0,38.55,71.45,64.95
ORD-04110,2024-12-19,2024,12,Q4,North,Uttarakhand,Consumer,Books,Fiction Bestseller,4,20.9,7.19,0.05,83.6,28.76,54.84,65.6
ORD-04111,2023-11-21,2023,11,Q4,Central,Chhattisgarh,Consumer,Electronics,Tablet Air,6,450.0,240.16,0.0,2700.0,1440.96,1259.04,46.63
ORD-04112,2024-09-18,2024,9,Q3,Central,Madhya Pradesh,Home Office,Electronics,Wireless Headphones,3,250.0,120.66,0.0,750.0,361.98,388.02,51.74
ORD-04113,2024-08-30,2024,8,Q3,South,Kerala,Corporate,Sports,Tennis Racket,3,80.75,36.21,0.05,242.25,108.63,133.62,55.16
ORD-04114,2023-01-29,2023,1,Q1,West,Rajasthan,Consumer,Furniture,Coffee Table,2,198.0,98.63,0.1,396.0,197.26,198.74,50.19
ORD-04115,2024-10-07,2024,10,Q4,West,Gujarat,Consumer,Books,Fiction Bestseller,3,22.0,6.85,0.0,66.0,20.55,45.45,68.86
ORD-04116,2024-12-19,2024,12,Q4,West,Goa,Consumer,Clothing,Casual T-Shirt,10,25.0,8.24,0.0,250.0,82.4,167.6,67.04
ORD-04117,2023-09-09,2023,9,Q3,North,Haryana,Consumer,Books,Data Science Handbook,7,45.0,15.1,0.0,315.0,105.7,209.3,66.44
ORD-04118,2024-06-07,2024,6,Q2,South,Andhra Pradesh,Consumer,Furniture,Sofa Set,6,1020.0,618.14,0.15,6120.0,3708.84,2411.16,39.4
ORD-04119,2024-05-23,2024,5,Q2,West,Madhya Pradesh,Consumer,Beauty,Anti-Aging Cream,6,76.0,39.39,0.2,456.0,236.34,219.66,48.17
ORD-04120,2024-10-30,2024,10,Q4,West,Maharashtra,Corporate,Electronics,"Laptop Pro 15""",5,1200.0,772.57,0.0,6000.0,3862.85,2137.15,35.62
ORD-04121,2024-01-05,2024,1,Q1,East,Bihar,Corporate,Food & Beverages,Organic Coffee,2,15.3,5.74,0.15,30.6,11.48,19.12,62.48
ORD-04122,2024-09-21,2024,9,Q3,South,Karnataka,Corporate,Sports,Cycling Helmet,1,61.75,27.0,0.05,61.75,27.0,34.75,56.28
ORD-04123,2023-05-20,2023,5,Q2,East,West Bengal,Corporate,Clothing,Winter Jacket,7,102.0,53.45,0.15,714.0,374.15,339.85,47.6
ORD-04124,2024-01-16,2024,1,Q1,North,Punjab,Corporate,Beauty,Anti-Aging Cream,5,95.0,38.51,0.0,475.0,192.55,282.45,59.46
ORD-04125,2024-06-04,2024,6,Q2,Central,Madhya Pradesh,Home Office,Beauty,Makeup Palette,9,58.5,24.14,0.1,526.5,217.26,309.24,58.74
ORD-04126,2023-09-06,2023,9,Q3,West,Maharashtra,Corporate,Furniture,Bookshelf,10,171.0,73.22,0.05,1710.0,732.2,977.8,57.18
ORD-04127,2023-11-10,2023,11,Q4,Central,Madhya Pradesh,Corporate,Clothing,Denim Jeans,9,48.0,21.28,0.2,432.0,191.52,240.48,55.67
ORD-04128,2023-07-17,2023,7,Q3,North,Himachal Pradesh,Corporate,Clothing,Running Shoes,8,72.25,35.1,0.15,578.0,280.8,297.2,51.42
ORD-04129,2023-05-16,2023,5,Q2,South,Kerala,Home Office,Electronics,Tablet Air,4,450.0,254.14,0.0,1800.0,1016.56,783.44,43.52
ORD-04130,2023-05-13,2023,5,Q2,West,Goa,Consumer,Furniture,Bookshelf,1,153.0,73.33,0.15,153.0,73.33,79.67,52.07
ORD-04131,2023-02-11,2023,2,Q1,East,Jharkhand,Consumer,Clothing,Winter Jacket,3,108.0,53.52,0.1,324.0,160.56,163.44,50.44
ORD-04132,2023-03-23,2023,3,Q1,North,Delhi,Consumer,Beauty,Perfume Collection,9,102.0,43.48,0.15,918.0,391.32,526.68,57.37
ORD-04133,2024-05-03,2024,5,Q2,East,Bihar,Corporate,Electronics,Tablet Air,3,427.5,260.78,0.05,1282.5,782.34,500.16,39.0
ORD-04134,2024-03-06,2024,3,Q1,West,Goa,Corporate,Electronics,Tablet Air,4,450.0,244.12,0.0,1800.0,976.48,823.52,45.75
ORD-04135,2023-08-23,2023,8,Q3,West,Gujarat,Corporate,Electronics,"Smart TV 55""",9,525.0,404.32,0.25,4725.0,3638.88,1086.12,22.99
ORD-04136,2024-08-15,2024,8,Q3,South,Tamil Nadu,Corporate,Clothing,Winter Jacket,1,120.0,52.26,0.0,120.0,52.26,67.74,56.45
ORD-04137,2024-03-27,2024,3,Q1,South,Tamil Nadu,Consumer,Beauty,Hair Care Kit,9,55.0,20.75,0.0,495.0,186.75,308.25,62.27
ORD-04138,2024-11-13,2024,11,Q4,West,Rajasthan,Consumer,Furniture,Bookshelf,6,171.0,72.09,0.05,1026.0,432.54,593.46,57.84
ORD-04139,2023-01-27,2023,1,Q1,East,Odisha,Consumer,Food & Beverages,Protein Powder,2,40.5,17.5,0.1,81.0,35.0,46.0,56.79
ORD-04140,2024-11-12,2024,11,Q4,Central,Madhya Pradesh,Consumer,Food & Beverages,Protein Powder,8,42.75,18.59,0.05,342.0,148.72,193.28,56.51
ORD-04141,2023-08-22,2023,8,Q3,North,Punjab,Corporate,Beauty,Hair Care Kit,2,46.75,20.03,0.15,93.5,40.06,53.44,57.16
ORD-04142,2023-02-22,2023,2,Q1,South,Andhra Pradesh,Corporate,Beauty,Anti-Aging Cream,1,90.25,37.67,0.05,90.25,37.67,52.58,58.26
ORD-04143,2023-01-19,2023,1,Q1,North,Uttarakhand,Consumer,Electronics,"Laptop Pro 15""",9,1080.0,798.21,0.1,9720.0,7183.89,2536.11,26.09
ORD-04144,2023-06-10,2023,6,Q2,North,Uttarakhand,Corporate,Sports,Tennis Racket,6,85.0,38.37,0.0,510.0,230.22,279.78,54.86
ORD-04145,2024-10-20,2024,10,Q4,East,Assam,Consumer,Electronics,Wireless Headphones,4,250.0,117.93,0.0,1000.0,471.72,528.28,52.83
ORD-04146,2024-09-27,2024,9,Q3,Central,Himachal Pradesh,Corporate,Beauty,Skincare Set,8,85.0,30.87,0.0,680.0,246.96,433.04,63.68
ORD-04147,2023-01-31,2023,1,Q1,South,Karnataka,Consumer,Books,Tech Encyclopedia,9,52.25,18.53,0.05,470.25,166.77,303.48,64.54
ORD-04148,2023-01-04,2023,1,Q1,Central,Madhya Pradesh,Home Office,Furniture,Office Chair,3,240.0,153.51,0.25,720.0,460.53,259.47,36.04
ORD-04149,2023-05-05,2023,5,Q2,South,Tamil Nadu,Consumer,Food & Beverages,Olive Oil Premium,7,20.9,7.88,0.05,146.3,55.16,91.14,62.3
ORD-04150,2024-12-18,2024,12,Q4,West,Rajasthan,Consumer,Food & Beverages,Organic Coffee,10,18.0,6.15,0.0,180.0,61.5,118.5,65.83
ORD-04151,2023-11-07,2023,11,Q4,East,West Bengal,Consumer,Books,Self-Help Guide,3,22.4,8.9,0.2,67.2,26.7,40.5,60.27
ORD-04152,2024-09-28,2024,9,Q3,East,Jharkhand,Consumer,Electronics,"Smart TV 55""",6,700.0,416.45,0.0,4200.0,2498.7,1701.3,40.51
ORD-04153,2023-10-22,2023,10,Q4,South,Tamil Nadu,Consumer,Beauty,Perfume Collection,9,120.0,45.73,0.0,1080.0,411.57,668.43,61.89
ORD-04154,2023-02-17,2023,2,Q1,East,Jharkhand,Consumer,Furniture,Sofa Set,5,1080.0,625.74,0.1,5400.0,3128.7,2271.3,42.06
ORD-04155,2024-09-11,2024,9,Q3,South,Telangana,Home Office,Electronics,"Smart TV 55""",8,700.0,381.34,0.0,5600.0,3050.72,2549.28,45.52
ORD-04156,2024-07-23,2024,7,Q3,Central,Uttarakhand,Corporate,Sports,Tennis Racket,9,85.0,37.13,0.0,765.0,334.17,430.83,56.32
ORD-04157,2023-03-19,2023,3,Q1,North,Delhi,Consumer,Books,Self-Help Guide,8,25.2,9.43,0.1,201.6,75.44,126.16,62.58
ORD-04158,2023-10-24,2023,10,Q4,North,Uttarakhand,Consumer,Clothing,Formal Suit,8,266.0,135.11,0.05,2128.0,1080.88,1047.12,49.21
ORD-04159,2023-08-10,2023,8,Q3,West,Goa,Consumer,Beauty,Hair Care Kit,10,55.0,20.69,0.0,550.0,206.9,343.1,62.38
ORD-04160,2024-03-17,2024,3,Q1,East,Bihar,Corporate,Food & Beverages,Protein Powder,5,31.5,18.88,0.3,157.5,94.4,63.1,40.06
ORD-04161,2024-03-25,2024,3,Q1,Central,Uttar Pradesh,Consumer,Electronics,"Laptop Pro 15""",8,1080.0,776.07,0.1,8640.0,6208.56,2431.44,28.14
ORD-04162,2023-12-19,2023,12,Q4,North,Uttarakhand,Corporate,Clothing,Formal Suit,3,196.0,135.2,0.3,588.0,405.6,182.4,31.02
ORD-04163,2024-08-26,2024,8,Q3,South,Tamil Nadu,Corporate,Books,Business Strategy,3,36.1,11.65,0.05,108.3,34.95,73.35,67.73
ORD-04164,2023-12-17,2023,12,Q4,West,Maharashtra,Consumer,Furniture,Sofa Set,3,840.0,579.26,0.3,2520.0,1737.78,782.22,31.04
ORD-04165,2023-09-13,2023,9,Q3,North,Delhi,Corporate,Clothing,Formal Suit,10,280.0,131.13,0.0,2800.0,1311.3,1488.7,53.17
ORD-04166,2024-01-12,2024,1,Q1,South,Karnataka,Corporate,Electronics,"Smart TV 55""",7,700.0,403.21,0.0,4900.0,2822.47,2077.53,42.4
ORD-04167,2023-01-01,2023,1,Q1,East,Jharkhand,Corporate,Clothing,Formal Suit,1,252.0,126.17,0.1,252.0,126.17,125.83,49.93
ORD-04168,2023-07-27,2023,7,Q3,East,West Bengal,Corporate,Beauty,Makeup Palette,6,58.5,24.06,0.1,351.0,144.36,206.64,58.87
ORD-04169,2024-06-11,2024,6,Q2,East,Jharkhand,Corporate,Food & Beverages,Olive Oil Premium,10,15.4,7.96,0.3,154.0,79.6,74.4,48.31
ORD-04170,2024-03-27,2024,3,Q1,North,Himachal Pradesh,Corporate,Furniture,Office Chair,8,320.0,148.16,0.0,2560.0,1185.28,1374.72,53.7
ORD-04171,2023-10-12,2023,10,Q4,South,Karnataka,Home Office,Electronics,"Laptop Pro 15""",5,1020.0,766.35,0.15,5100.0,3831.75,1268.25,24.87
ORD-04172,2024-11-07,2024,11,Q4,West,Rajasthan,Home Office,Clothing,Denim Jeans,9,57.0,22.35,0.05,513.0,201.15,311.85,60.79
ORD-04173,2024-10-14,2024,10,Q4,West,Gujarat,Corporate,Sports,Cycling Helmet,3,52.0,29.14,0.2,156.0,87.42,68.58,43.96
ORD-04174,2024-05-04,2024,5,Q2,West,Rajasthan,Corporate,Sports,Tennis Racket,6,68.0,37.76,0.2,408.0,226.56,181.44,44.47
ORD-04175,2023-05-05,2023,5,Q2,Central,Chhattisgarh,Consumer,Food & Beverages,Energy Bars Box,5,30.0,11.6,0.0,150.0,58.0,92.0,61.33
ORD-04176,2024-06-02,2024,6,Q2,East,Odisha,Corporate,Clothing,Formal Suit,9,266.0,125.75,0.05,2394.0,1131.75,1262.25,52.73
ORD-04177,2023-08-01,2023,8,Q3,East,Assam,Consumer,Food & Beverages,Protein Powder,4,38.25,18.14,0.15,153.0,72.56,80.44,52.58
ORD-04178,2024-08-22,2024,8,Q3,Central,Chhattisgarh,Consumer,Food & Beverages,Organic Coffee,1,17.1,6.19,0.05,17.1,6.19,10.91,63.8
ORD-04179,2023-08-05,2023,8,Q3,South,Tamil Nadu,Consumer,Clothing,Formal Suit,5,210.0,128.06,0.25,1050.0,640.3,409.7,39.02
ORD-04180,2024-04-09,2024,4,Q2,West,Maharashtra,Consumer,Books,Fiction Bestseller,2,18.7,6.98,0.15,37.4,13.96,23.44,62.67
ORD-04181,2024-12-13,2024,12,Q4,West,Goa,Consumer,Clothing,Formal Suit,10,224.0,131.0,0.2,2240.0,1310.0,930.0,41.52
ORD-04182,2023-04-12,2023,4,Q2,West,Rajasthan,Consumer,Sports,Cycling Helmet,8,55.25,27.72,0.15,442.0,221.76,220.24,49.83
ORD-04183,2024-01-17,2024,1,Q1,West,Goa,Consumer,Books,Self-Help Guide,7,28.0,8.87,0.0,196.0,62.09,133.91,68.32
ORD-04184,2023-01-09,2023,1,Q1,Central,Madhya Pradesh,Corporate,Electronics,"Smart TV 55""",5,700.0,392.83,0.0,3500.0,1964.15,1535.85,43.88
ORD-04185,2023-07-09,2023,7,Q3,North,Himachal Pradesh,Consumer,Clothing,Formal Suit,9,266.0,130.38,0.05,2394.0,1173.42,1220.58,50.98
ORD-04186,2024-08-30,2024,8,Q3,Central,Himachal Pradesh,Consumer,Electronics,Smartphone X,5,765.0,530.3,0.15,3825.0,2651.5,1173.5,30.68
ORD-04187,2023-01-06,2023,1,Q1,West,Maharashtra,Corporate,Food & Beverages,Organic Coffee,7,14.4,5.8,0.2,100.8,40.6,60.2,59.72
ORD-04188,2024-07-03,2024,7,Q3,West,Gujarat,Corporate,Furniture,Bookshelf,1,180.0,77.25,0.0,180.0,77.25,102.75,57.08
ORD-04189,2023-05-24,2023,5,Q2,East,Jharkhand,Home Office,Furniture,Coffee Table,1,220.0,97.85,0.0,220.0,97.85,122.15,55.52
ORD-04190,2023-03-31,2023,3,Q1,East,Odisha,Consumer,Electronics,Wireless Headphones,10,200.0,116.87,0.2,2000.0,1168.7,831.3,41.56
ORD-04191,2023-01-21,2023,1,Q1,North,Delhi,Home Office,Books,Tech Encyclopedia,5,49.5,17.82,0.1,247.5,89.1,158.4,64.0
ORD-04192,2023-09-15,2023,9,Q3,Central,Himachal Pradesh,Consumer,Food & Beverages,Green Tea Pack,6,12.0,3.92,0.0,72.0,23.52,48.48,67.33
ORD-04193,2023-06-07,2023,6,Q2,Central,Uttarakhand,Consumer,Electronics,Wireless Headphones,7,225.0,125.24,0.1,1575.0,876.68,698.32,44.34
ORD-04194,2023-12-21,2023,12,Q4,West,Madhya Pradesh,Consumer,Electronics,"Smart TV 55""",10,560.0,387.99,0.2,5600.0,3879.9,1720.1,30.72
ORD-04195,2024-05-28,2024,5,Q2,West,Maharashtra,Corporate,Clothing,Denim Jeans,7,48.0,21.85,0.2,336.0,152.95,183.05,54.48
ORD-04196,2023-09-11,2023,9,Q3,South,Telangana,Corporate,Food & Beverages,Olive Oil Premium,7,19.8,7.65,0.1,138.6,53.55,85.05,61.36
ORD-04197,2024-10-31,2024,10,Q4,Central,Chhattisgarh,Consumer,Sports,Yoga Mat,2,31.5,12.3,0.1,63.0,24.6,38.4,60.95
ORD-04198,2023-04-24,2023,4,Q2,West,Gujarat,Consumer,Furniture,Coffee Table,5,198.0,94.25,0.1,990.0,471.25,518.75,52.4
ORD-04199,2023-06-22,2023,6,Q2,Central,Chhattisgarh,Consumer,Beauty,Anti-Aging Cream,5,95.0,38.1,0.0,475.0,190.5,284.5,59.89
ORD-04200,2024-01-06,2024,1,Q1,North,Himachal Pradesh,Home Office,Furniture,Sofa Set,8,1080.0,620.31,0.1,8640.0,4962.48,3677.52,42.56
ORD-04201,2023-02-19,2023,2,Q1,North,Delhi,Consumer,Beauty,Makeup Palette,2,58.5,23.9,0.1,117.0,47.8,69.2,59.15
ORD-04202,2024-09-27,2024,9,Q3,East,Odisha,Corporate,Electronics,"Smart TV 55""",3,700.0,385.14,0.0,2100.0,1155.42,944.58,44.98
ORD-04203,2024-01-10,2024,1,Q1,North,Uttarakhand,Consumer,Clothing,Casual T-Shirt,7,25.0,7.84,0.0,175.0,54.88,120.12,68.64
ORD-04204,2023-10-05,2023,10,Q4,West,Gujarat,Consumer,Electronics,Smartphone X,7,855.0,557.27,0.05,5985.0,3900.89,2084.11,34.82
ORD-04205,2023-08-30,2023,8,Q3,Central,Chhattisgarh,Home Office,Clothing,Formal Suit,3,280.0,133.01,0.0,840.0,399.03,440.97,52.5
ORD-04206,2024-01-28,2024,1,Q1,South,Kerala,Consumer,Food & Beverages,Green Tea Pack,1,12.0,4.06,0.0,12.0,4.06,7.94,66.17
ORD-04207,2023-11-18,2023,11,Q4,East,Assam,Corporate,Books,Data Science Handbook,5,36.0,14.34,0.2,180.0,71.7,108.3,60.17
ORD-04208,2023-10-17,2023,10,Q4,Central,Madhya Pradesh,Consumer,Beauty,Skincare Set,8,85.0,28.54,0.0,680.0,228.32,451.68,66.42
ORD-04209,2024-09-06,2024,9,Q3,South,Karnataka,Home Office,Food & Beverages,Olive Oil Premium,10,19.8,7.97,0.1,198.0,79.7,118.3,59.75
ORD-04210,2023-05-24,2023,5,Q2,East,Bihar,Consumer,Beauty,Perfume Collection,2,120.0,45.54,0.0,240.0,91.08,148.92,62.05
ORD-04211,2024-04-24,2024,4,Q2,West,Maharashtra,Corporate,Electronics,Smartphone X,4,675.0,529.61,0.25,2700.0,2118.44,581.56,21.54
ORD-04212,2024-05-15,2024,5,Q2,West,Gujarat,Consumer,Clothing,Casual T-Shirt,8,25.0,7.95,0.0,200.0,63.6,136.4,68.2
ORD-04213,2024-03-30,2024,3,Q1,East,Jharkhand,Home Office,Clothing,Casual T-Shirt,9,18.75,7.83,0.25,168.75,70.47,98.28,58.24
ORD-04214,2023-04-10,2023,4,Q2,South,Andhra Pradesh,Consumer,Electronics,Wireless Headphones,10,250.0,123.26,0.0,2500.0,1232.6,1267.4,50.7
ORD-04215,2023-05-11,2023,5,Q2,Central,Madhya Pradesh,Consumer,Sports,Dumbbells Set,2,120.0,57.39,0.0,240.0,114.78,125.22,52.18
ORD-04216,2023-04-11,2023,4,Q2,South,Kerala,Corporate,Clothing,Running Shoes,10,85.0,33.8,0.0,850.0,338.0,512.0,60.24
ORD-04217,2024-09-25,2024,9,Q3,Central,Himachal Pradesh,Corporate,Clothing,Running Shoes,5,72.25,34.91,0.15,361.25,174.55,186.7,51.68
ORD-04218,2023-08-09,2023,8,Q3,Central,Uttar Pradesh,Corporate,Food & Beverages,Olive Oil Premium,1,22.0,8.34,0.0,22.0,8.34,13.66,62.09
ORD-04219,2024-12-06,2024,12,Q4,Central,Uttar Pradesh,Consumer,Furniture,Coffee Table,4,198.0,97.73,0.1,792.0,390.92,401.08,50.64
ORD-04220,2023-11-19,2023,11,Q4,West,Maharashtra,Home Office,Books,Data Science Handbook,2,42.75,15.26,0.05,85.5,30.52,54.98,64.3
ORD-04221,2023-07-01,2023,7,Q3,North,Himachal Pradesh,Home Office,Sports,Tennis Racket,10,85.0,36.11,0.0,850.0,361.1,488.9,57.52
ORD-04222,2023-10-10,2023,10,Q4,East,Odisha,Consumer,Beauty,Makeup Palette,5,65.0,24.28,0.0,325.0,121.4,203.6,62.65
ORD-04223,2023-06-14,2023,6,Q2,Central,Uttarakhand,Corporate,Clothing,Running Shoes,1,76.5,34.87,0.1,76.5,34.87,41.63,54.42
ORD-04224,2023-06-03,2023,6,Q2,South,Andhra Pradesh,Consumer,Food & Beverages,Green Tea Pack,3,11.4,3.82,0.05,34.2,11.46,22.74,66.49
ORD-04225,2024-10-04,2024,10,Q4,Central,Uttarakhand,Home Office,Clothing,Denim Jeans,2,60.0,22.92,0.0,120.0,45.84,74.16,61.8
ORD-04226,2023-07-12,2023,7,Q3,Central,Madhya Pradesh,Consumer,Electronics,Tablet Air,1,360.0,254.14,0.2,360.0,254.14,105.86,29.41
ORD-04227,2023-08-05,2023,8,Q3,South,Kerala,Corporate,Books,Self-Help Guide,8,22.4,8.81,0.2,179.2,70.48,108.72,60.67
ORD-04228,2024-01-14,2024,1,Q1,Central,Uttarakhand,Consumer,Electronics,Smartphone X,8,810.0,535.77,0.1,6480.0,4286.16,2193.84,33.86
ORD-04229,2023-10-08,2023,10,Q4,West,Gujarat,Consumer,Sports,Cycling Helmet,6,58.5,29.32,0.1,351.0,175.92,175.08,49.88
ORD-04230,2024-11-17,2024,11,Q4,West,Madhya Pradesh,Consumer,Books,Data Science Handbook,6,45.0,14.87,0.0,270.0,89.22,180.78,66.96
ORD-04231,2023-07-25,2023,7,Q3,East,West Bengal,Consumer,Furniture,Bookshelf,2,153.0,75.11,0.15,306.0,150.22,155.78,50.91
ORD-04232,2023-04-21,2023,4,Q2,West,Goa,Corporate,Furniture,Coffee Table,6,176.0,94.13,0.2,1056.0,564.78,491.22,46.52
ORD-04233,2024-02-26,2024,2,Q1,North,Delhi,Corporate,Food & Beverages,Protein Powder,4,42.75,17.67,0.05,171.0,70.68,100.32,58.67
ORD-04234,2023-07-06,2023,7,Q3,Central,Uttarakhand,Corporate,Food & Beverages,Protein Powder,2,45.0,17.39,0.0,90.0,34.78,55.22,61.36
ORD-04235,2023-05-11,2023,5,Q2,East,West Bengal,Corporate,Clothing,Denim Jeans,10,54.0,22.75,0.1,540.0,227.5,312.5,57.87
ORD-04236,2023-07-22,2023,7,Q3,West,Gujarat,Consumer,Furniture,Office Chair,5,320.0,144.66,0.0,1600.0,723.3,876.7,54.79
ORD-04237,2024-03-15,2024,3,Q1,East,Odisha,Consumer,Food & Beverages,Energy Bars Box,1,28.5,11.66,0.05,28.5,11.66,16.84,59.09
ORD-04238,2024-05-13,2024,5,Q2,South,Karnataka,Corporate,Electronics,"Laptop Pro 15""",10,1020.0,788.94,0.15,10200.0,7889.4,2310.6,22.65
ORD-04239,2023-06-02,2023,6,Q2,East,Odisha,Corporate,Electronics,Smartphone X,1,900.0,576.91,0.0,900.0,576.91,323.09,35.9
ORD-04240,2024-11-14,2024,11,Q4,East,Assam,Consumer,Electronics,Smartphone X,1,855.0,546.29,0.05,855.0,546.29,308.71,36.11
ORD-04241,2024-10-23,2024,10,Q4,Central,Madhya Pradesh,Consumer,Electronics,Tablet Air,8,427.5,242.81,0.05,3420.0,1942.48,1477.52,43.2
ORD-04242,2024-11-03,2024,11,Q4,East,Jharkhand,Consumer,Sports,Yoga Mat,1,26.25,11.93,0.25,26.25,11.93,14.32,54.55
ORD-04243,2023-06-09,2023,6,Q2,East,Bihar,Consumer,Beauty,Makeup Palette,10,65.0,25.16,0.0,650.0,251.6,398.4,61.29
ORD-04244,2024-03-17,2024,3,Q1,North,Uttarakhand,Corporate,Clothing,Denim Jeans,9,60.0,22.4,0.0,540.0,201.6,338.4,62.67
ORD-04245,2023-12-31,2023,12,Q4,North,Uttarakhand,Consumer,Food & Beverages,Green Tea Pack,7,12.0,3.99,0.0,84.0,27.93,56.07,66.75
ORD-04246,2023-07-08,2023,7,Q3,West,Goa,Corporate,Books,Business Strategy,3,38.0,12.28,0.0,114.0,36.84,77.16,67.68
ORD-04247,2023-06-12,2023,6,Q2,West,Gujarat,Corporate,Clothing,Denim Jeans,9,48.0,22.23,0.2,432.0,200.07,231.93,53.69
ORD-04248,2023-06-19,2023,6,Q2,West,Maharashtra,Corporate,Clothing,Running Shoes,4,72.25,35.63,0.15,289.0,142.52,146.48,50.69
ORD-04249,2023-09-17,2023,9,Q3,East,Jharkhand,Consumer,Electronics,Smartphone X,2,675.0,538.9,0.25,1350.0,1077.8,272.2,20.16
ORD-04250,2024-01-31,2024,1,Q1,North,Uttarakhand,Consumer,Clothing,Formal Suit,7,280.0,134.08,0.0,1960.0,938.56,1021.44,52.11
ORD-04251,2024-01-31,2024,1,Q1,Central,Himachal Pradesh,Home Office,Beauty,Anti-Aging Cream,3,95.0,37.05,0.0,285.0,111.15,173.85,61.0
ORD-04252,2023-09-18,2023,9,Q3,North,Punjab,Corporate,Books,Tech Encyclopedia,6,55.0,18.82,0.0,330.0,112.92,217.08,65.78
ORD-04253,2024-09-28,2024,9,Q3,East,Jharkhand,Corporate,Clothing,Casual T-Shirt,5,25.0,8.05,0.0,125.0,40.25,84.75,67.8
ORD-04254,2024-07-07,2024,7,Q3,South,Karnataka,Home Office,Food & Beverages,Olive Oil Premium,1,22.0,8.06,0.0,22.0,8.06,13.94,63.36
ORD-04255,2023-07-15,2023,7,Q3,East,Jharkhand,Consumer,Electronics,Wireless Headphones,4,237.5,119.93,0.05,950.0,479.72,470.28,49.5
ORD-04256,2023-09-11,2023,9,Q3,Central,Himachal Pradesh,Corporate,Electronics,Wireless Headphones,3,187.5,114.33,0.25,562.5,342.99,219.51,39.02
ORD-04257,2024-01-30,2024,1,Q1,South,Tamil Nadu,Corporate,Clothing,Winter Jacket,1,108.0,53.57,0.1,108.0,53.57,54.43,50.4
ORD-04258,2023-04-12,2023,4,Q2,East,Odisha,Consumer,Beauty,Perfume Collection,7,108.0,45.84,0.1,756.0,320.88,435.12,57.56
ORD-04259,2024-11-26,2024,11,Q4,North,Haryana,Corporate,Food & Beverages,Protein Powder,2,45.0,17.18,0.0,90.0,34.36,55.64,61.82
ORD-04260,2023-09-08,2023,9,Q3,North,Uttarakhand,Corporate,Furniture,Standing Desk,1,440.0,271.12,0.2,440.0,271.12,168.88,38.38
ORD-04261,2023-12-23,2023,12,Q4,Central,Uttar Pradesh,Home Office,Beauty,Skincare Set,8,80.75,29.46,0.05,646.0,235.68,410.32,63.52
ORD-04262,2024-08-12,2024,8,Q3,North,Delhi,Corporate,Sports,Swimming Goggles,2,21.0,9.88,0.25,42.0,19.76,22.24,52.95
ORD-04263,2023-12-17,2023,12,Q4,South,Karnataka,Home Office,Books,Tech Encyclopedia,4,55.0,17.49,0.0,220.0,69.96,150.04,68.2
ORD-04264,2024-06-06,2024,6,Q2,West,Maharashtra,Consumer,Electronics,Smartphone X,8,900.0,556.53,0.0,7200.0,4452.24,2747.76,38.16
ORD-04265,2023-04-27,2023,4,Q2,West,Maharashtra,Home Office,Sports,Cycling Helmet,1,65.0,26.99,0.0,65.0,26.99,38.01,58.48
